Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
4X97A94702,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03541,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03542,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Länge,10 m,7,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03543,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03544,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03545,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03557,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03558,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03559,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94703,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94014,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94015,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Länge,10 m,7,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94016,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94704,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94705,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4Z57A10844,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03546,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03547,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Länge,10 m,7,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03548,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03549,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03550,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03561,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03562,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf QSFP28,6,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
7Z57A03563,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Formfaktor,QSFP56,1,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Geschwindigkeit,200 Gbit/s,2,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Anschlusstyp,QSFP56 auf QSFP56,6,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A11113,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Formfaktor,QSFP56,1,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Geschwindigkeit,200 Gbit/s,2,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Anschlusstyp,QSFP56 auf QSFP56,6,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A12613,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03551,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03552,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Länge,10 m,7,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03553,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03554,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03555,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03564,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
